"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id","Input.target_question","Input.query_entities","Input.target_clarification_question","Input.candidate1","Input.candidate2","Input.candidate3","Input.candidate4","Input.candidate5","Input.clarification_question","Answer.good clarifying question.on","Answer.no.on","Answer.not good.on","Answer.yes.on","Approve","Reject"
"34OWYT6U4ZNGOF21Y1Z91JHMUI49IG","3ES1UQ6TF0THBR2K1567J17QZ5HMLF","Is this a good clarifying question?","To figure out what the user is actually asking, the assistant tries to ask a clarifying question. Your role is to judge whether this is a helpful clarifying question.","chat, utterance, data collection","$0.04","Mon Jul 04 23:51:15 PDT 2022","1","BatchId:4774209;OriginalHitTemplateId:928390845;","1800","259200","Thu Jul 07 23:51:15 PDT 2022","","","3WOKGM4L75NBBRNKM2YNHP741A2O0Z","A35576TFDI99QF","Submitted","Mon Jul 04 23:52:17 PDT 2022","Mon Jul 04 23:55:09 PDT 2022","Thu Jul 07 23:55:09 PDT 2022","","","","172","0% (0/0)","0% (0/0)","0% (0/0)","5_5","My allergy symptoms are generally mild. How serious is this really?","allergi, symptom","Do you want to know about what your allergy symptoms mean","My allergy test was negative, but I continue to have symptoms. What else could it be?","My allergy symptoms are generally mild. How serious is this really?","","","","Do you want to know about allergi, symptom, and mild?","true","true","false","false"
"34XASH8KMTSNCL8Z05TYF2OIGV6MP4","3ES1UQ6TF0THBR2K1567J17QZ5HMLF","Is this a good clarifying question?","To figure out what the user is actually asking, the assistant tries to ask a clarifying question. Your role is to judge whether this is a helpful clarifying question.","chat, utterance, data collection","$0.04","Mon Jul 04 23:51:16 PDT 2022","1","BatchId:4774209;OriginalHitTemplateId:928390845;","1800","259200","Thu Jul 07 23:51:16 PDT 2022","","","3DQQ64TANKSM4H06U94NDKLYCKDPWJ","A258PTOZ3D2TQR","Submitted","Mon Jul 04 23:52:06 PDT 2022","Tue Jul 05 00:03:22 PDT 2022","Fri Jul 08 00:03:22 PDT 2022","","","","676","0% (0/0)","0% (0/0)","0% (0/0)","5_16","My allergy symptoms are generally mild. How serious is this really?","allergi, symptom","Do you want to know about what your allergy symptoms mean","My allergy test was negative, but I continue to have symptoms. What else could it be?","My allergy symptoms are generally mild. How serious is this really?","","","","Do you want to know about possible causes of allergy symptoms?","true","true","false","false"
"39I4RL8QHMNFVEL5BOLXKZ5R8DB4HM","3ES1UQ6TF0THBR2K1567J17QZ5HMLF","Is this a good clarifying question?","To figure out what the user is actually asking, the assistant tries to ask a clarifying question. Your role is to judge whether this is a helpful clarifying question.","chat, utterance, data collection","$0.04","Mon Jul 04 23:51:16 PDT 2022","1","BatchId:4774209;OriginalHitTemplateId:928390845;","1800","259200","Thu Jul 07 23:51:16 PDT 2022","","","39PAAFCODQ77HKT8LG8BWS3HUEWVTK","A35576TFDI99QF","Submitted","Mon Jul 04 23:52:15 PDT 2022","Mon Jul 04 23:54:48 PDT 2022","Thu Jul 07 23:54:48 PDT 2022","","","","153","0% (0/0)","0% (0/0)","0% (0/0)","5_28","My allergy symptoms are generally mild. How serious is this really?","allergi, symptom","Do you want to know about what your allergy symptoms mean","My allergy test was negative, but I continue to have symptoms. What else could it be?","My allergy symptoms are generally mild. How serious is this really?","","","","Do you want to know about allergy symptoms?","true","false","false","true"
"3421H3BMADNCJQM7GJK9DKWM7XT9JS","3ES1UQ6TF0THBR2K1567J17QZ5HMLF","Is this a good clarifying question?","To figure out what the user is actually asking, the assistant tries to ask a clarifying question. Your role is to judge whether this is a helpful clarifying question.","chat, utterance, data collection","$0.04","Mon Jul 04 23:51:16 PDT 2022","1","BatchId:4774209;OriginalHitTemplateId:928390845;","1800","259200","Thu Jul 07 23:51:16 PDT 2022","","","3U0SRXB7CHCHT077F0HPMW8MKQXNRI","A34DIKYKLRRSIT","Submitted","Mon Jul 04 23:51:56 PDT 2022","Mon Jul 04 23:53:42 PDT 2022","Thu Jul 07 23:53:42 PDT 2022","","","","106","0% (0/0)","0% (0/0)","0% (0/0)","8_5","I was diagnosed with colon cancer and testing was first done on my tumor. Why?","cancer, colon","Do you want to know about colon cancer?","I was diagnosed with colon cancer and testing was first done on my tumor. Why?"," Other than stool tests, are there other ways of screening for colon cancer?"," Other than stool tests, are there other ways to screen for colon cancer?","","","Do you want to know about cancer, colon, and way?","true","false","false","true"
"3I7KR83SODJ7UASPY4KLEZWZMMT9KR","3ES1UQ6TF0THBR2K1567J17QZ5HMLF","Is this a good clarifying question?","To figure out what the user is actually asking, the assistant tries to ask a clarifying question. Your role is to judge whether this is a helpful clarifying question.","chat, utterance, data collection","$0.04","Mon Jul 04 23:51:16 PDT 2022","1","BatchId:4774209;OriginalHitTemplateId:928390845;","1800","259200","Thu Jul 07 23:51:16 PDT 2022","","","3CCZ6YKWRBQ7ZB5FHJLH1U86NJS59O","A1VMWZ4X201V7H","Submitted","Mon Jul 04 23:51:54 PDT 2022","Mon Jul 04 23:55:25 PDT 2022","Thu Jul 07 23:55:25 PDT 2022","","","","211","100% (2/2)","100% (2/2)","0% (0/0)","8_16","I was diagnosed with colon cancer and testing was first done on my tumor. Why?","cancer, colon","Do you want to know about colon cancer?","I was diagnosed with colon cancer and testing was first done on my tumor. Why?"," Other than stool tests, are there other ways of screening for colon cancer?"," Other than stool tests, are there other ways to screen for colon cancer?","","","Do you want to know about other ways of screening for colon cancer?","true","false","false","true"
"309D674SI2R8Z5VY4BHJHMEH5DNCBR","3ES1UQ6TF0THBR2K1567J17QZ5HMLF","Is this a good clarifying question?","To figure out what the user is actually asking, the assistant tries to ask a clarifying question. Your role is to judge whether this is a helpful clarifying question.","chat, utterance, data collection","$0.04","Mon Jul 04 23:51:16 PDT 2022","1","BatchId:4774209;OriginalHitTemplateId:928390845;","1800","259200","Thu Jul 07 23:51:16 PDT 2022","","","3GS6S824SU4M1WOTEURV9VG3C5CNWL","A3TZUKHOALMSJ2","Submitted","Tue Jul 05 00:04:02 PDT 2022","Tue Jul 05 00:27:56 PDT 2022","Fri Jul 08 00:27:56 PDT 2022","","","","1434","0% (0/0)","0% (0/0)","0% (0/0)","8_28","I was diagnosed with colon cancer and testing was first done on my tumor. Why?","cancer, colon","Do you want to know about colon cancer?","I was diagnosed with colon cancer and testing was first done on my tumor. Why?"," Other than stool tests, are there other ways of screening for colon cancer?"," Other than stool tests, are there other ways to screen for colon cancer?","","","Do you want to know about cancer screening for colon cancer?","true","false","false","true"
"3DIIW4IV9S1FR9WPH63IKB668QQ4IF","3ES1UQ6TF0THBR2K1567J17QZ5HMLF","Is this a good clarifying question?","To figure out what the user is actually asking, the assistant tries to ask a clarifying question. Your role is to judge whether this is a helpful clarifying question.","chat, utterance, data collection","$0.04","Mon Jul 04 23:51:16 PDT 2022","1","BatchId:4774209;OriginalHitTemplateId:928390845;","1800","259200","Thu Jul 07 23:51:16 PDT 2022","","","31IBVUNM9W6XYFB7QW3MFOOG35OVFC","AHANC1RCYE57G","Submitted","Mon Jul 04 23:51:58 PDT 2022","Mon Jul 04 23:52:36 PDT 2022","Thu Jul 07 23:52:36 PDT 2022","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","9_5","My doctor ordered more blood cultures after the initial cultures were drawn. Why?","blood, cultur","Do you want to know about why your dctor ordered more blood cultures?","Why can blood culture results take so long?","My doctor ordered more blood cultures after the initial cultures were drawn. Why?","","","","Do you want to know about blood, cultur, and result?","true","false","false","true"
"3W0KKJIASUF7G59FTCE7E31O2GBK8D","3ES1UQ6TF0THBR2K1567J17QZ5HMLF","Is this a good clarifying question?","To figure out what the user is actually asking, the assistant tries to ask a clarifying question. Your role is to judge whether this is a helpful clarifying question.","chat, utterance, data collection","$0.04","Mon Jul 04 23:51:16 PDT 2022","1","BatchId:4774209;OriginalHitTemplateId:928390845;","1800","259200","Thu Jul 07 23:51:16 PDT 2022","","","3ZY8KE4ISNAUP41G4CEGRNSUA7XVQ6","A258PTOZ3D2TQR","Submitted","Mon Jul 04 23:52:12 PDT 2022","Tue Jul 05 00:15:54 PDT 2022","Fri Jul 08 00:15:54 PDT 2022","","","","1422","0% (0/0)","0% (0/0)","0% (0/0)","9_16","My doctor ordered more blood cultures after the initial cultures were drawn. Why?","blood, cultur","Do you want to know about why your dctor ordered more blood cultures?","Why can blood culture results take so long?","My doctor ordered more blood cultures after the initial cultures were drawn. Why?","","","","Do you want to know about the results of blood cultures?","true","true","false","false"
"3DWNFENNF61BMKGVZOOIWCL6L5F4JR","3ES1UQ6TF0THBR2K1567J17QZ5HMLF","Is this a good clarifying question?","To figure out what the user is actually asking, the assistant tries to ask a clarifying question. Your role is to judge whether this is a helpful clarifying question.","chat, utterance, data collection","$0.04","Mon Jul 04 23:51:16 PDT 2022","1","BatchId:4774209;OriginalHitTemplateId:928390845;","1800","259200","Thu Jul 07 23:51:16 PDT 2022","","","35H6S234SE7KHS3HJCI5HKH4XIK65E","A2WVUGYAP085J6","Submitted","Tue Jul 05 00:10:34 PDT 2022","Tue Jul 05 00:18:27 PDT 2022","Fri Jul 08 00:18:27 PDT 2022","","","","473","0% (0/0)","0% (0/0)","0% (0/0)","9_28","My doctor ordered more blood cultures after the initial cultures were drawn. Why?","blood, cultur","Do you want to know about why your dctor ordered more blood cultures?","Why can blood culture results take so long?","My doctor ordered more blood cultures after the initial cultures were drawn. Why?","","","","Do you want to know about why blood cultures take so long?","true","true","false","false"
"3I7KR83SODJ7UASPY4KLEZWZMMTK92","3ES1UQ6TF0THBR2K1567J17QZ5HMLF","Is this a good clarifying question?","To figure out what the user is actually asking, the assistant tries to ask a clarifying question. Your role is to judge whether this is a helpful clarifying question.","chat, utterance, data collection","$0.04","Mon Jul 04 23:51:16 PDT 2022","1","BatchId:4774209;OriginalHitTemplateId:928390845;","1800","259200","Thu Jul 07 23:51:16 PDT 2022","","","3SEPORI8WR6JB8Z9GD6XMTQLU0KAZH","A1C8O0R5IGZOI0","Submitted","Tue Jul 05 00:23:58 PDT 2022","Tue Jul 05 00:25:58 PDT 2022","Fri Jul 08 00:25:58 PDT 2022","","","","120","0% (0/0)","0% (0/0)","0% (0/0)","11_5","Should relatives of someone with an inherited protein C or protein S deficiency be tested?","inherit, defici","Do you want to know about testing for potential inherited deficiencies?","Are there other causes of VWF deficiency besides inherited causes?","Should relatives of someone with an inherited protein C or protein S deficiency be tested?","","","","Do you want to know about inherit, defici, and someon?","false","false","true","true"
